Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
19	18.943151	7.793874	49.671383	6.9647284	21.578379	9.279326	5.58146	24.651686	-2.3749256	80000	1.2516975e-08	20.676477	0.0	-1.0623455	29113.672	9.0	170.52865147590637
20	19.707165	7.913209	60.186157	6.4546614	21.917582	10.002904	5.8965635	26.724169	-3.4216912	84000	-1.4305114e-08	19.989235	-4.7683724e-10	-0.8654442	29113.672	9.0	180.53981113433838
21	19.385588	6.8637643	40.978058	8.177125	21.684782	10.126478	5.9305034	25.5988	-2.1139674	88000	4.887581e-09	16.418623	4.7683724e-10	-0.76793194	29113.672	9.0	190.1601595878601
22	19.384098	7.5918875	50.14579	6.5756907	22.329609	9.606993	5.9179373	24.696142	-3.0053384	92000	-1.502037e-08	18.805168	1.4305117e-09	-0.6460018	29113.672	9.0	199.2401909828186
23	20.458704	8.081962	56.380848	7.5136156	22.201117	10.440041	5.811743	23.71191	-2.8497868	96000	8.8214875e-09	20.947222	0.0	-0.9985275	29113.672	9.0	209.18350386619568
24	19.663876	6.941885	44.02928	7.300868	22.194445	10.462656	6.4054418	24.273735	-3.688521	100000	-7.390976e-09	16.428305	0.0	-1.4178457	29113.672	9.0	217.0656499862671
25	18.497272	6.853317	47.678074	6.5806656	21.616217	9.6373825	6.046652	25.928787	-1.7901812	104000	-1.26361845e-08	14.679298	2.6226044e-09	-0.6345911	29113.672	9.0	224.3428134918213
26	19.611935	7.883959	44.675014	5.8125243	21.884615	9.4840975	5.5985756	24.06706	-2.8172476	108000	1.0251999e-08	19.266912	0.0	-1.3473034	29113.672	9.0	232.48575258255005
27	19.099642	8.324136	57.721066	6.5350947	21.825136	9.801219	6.167882	25.5654	-9.201576	112000	-1.6450882e-08	21.194738	2.3841729e-10	-1.0654736	29113.672	9.0	241.00266361236572
28	18.12278	6.2998176	44.29231	6.221824	21.283422	9.662502	6.133899	24.429527	-6.684733	116000	8.5830685e-09	14.813779	0.0	-1.4989119	29113.672	9.0	249.92564177513123
29	18.270798	7.4861655	51.311222	6.192878	21.594595	9.027651	5.6071963	23.537308	-3.202662	120000	-1.3232231e-08	16.114717	0.0	-0.7488327	29113.672	9.0	258.30566120147705
30	20.880524	8.800044	62.487362	7.7293043	22.851429	9.889911	5.881625	25.861294	-2.7809958	124000	8.34465e-09	27.423576	-1.4305117e-09	-2.4246178	29113.672	9.0	269.4288454055786
31	19.028381	6.9263887	43.03955	6.719518	22.27933	10.413695	6.565456	26.132578	-4.663921	128000	-1.5974045e-08	16.37435	-7.152554e-10	-1.9481869	29113.672	9.0	279.5757520198822
32	19.127403	7.9425426	64.092354	6.9803	21.977901	9.467423	5.780958	24.475925	-3.0540843	132000	1.525879e-08	20.314684	0.0	-1.2538357	29113.672	9.0	288.9481818675995
33	19.104776	7.4896617	54.158527	5.6120257	22.340782	9.633785	6.2179356	27.248667	-3.713924	136000	-9.894371e-09	17.311735	-9.536745e-10	-1.0262737	29113.672	9.0	297.63403248786926
34	18.577826	8.676126	70.18408	6.714596	21.684782	9.483848	6.0372767	26.696833	-2.8795836	140000	2.2768974e-08	26.754404	0.0	-2.2955875	29113.672	9.0	305.6565902233124
35	18.406303	7.246058	79.82772	7.228658	21.535135	9.404949	6.158784	29.08293	-6.7895513	144000	-1.1920929e-09	19.261688	0.0	-2.3381615	29113.672	9.0	313.8574240207672
36	19.866497	8.894315	79.961555	6.567858	22.607954	9.582527	5.7590384	30.693604	-2.48296	148000	5.4836273e-09	32.429058	0.0	-2.8068352	29113.672	9.0	322.4930076599121
37	18.90566	6.801548	46.42946	6.142944	21.89011	10.153484	6.23058	28.117086	-3.3669646	152000	-1.8954276e-08	16.4487	1.4305108e-09	-1.6190462	29113.672	9.0	331.44770193099976
38	19.308407	7.9274173	51.17712	7.043146	22.122223	9.561298	5.88384	29.664097	-4.433355	156000	2.6226044e-09	19.414955	7.1525585e-10	-1.0385647	29113.672	9.0	338.76974725723267
39	19.584118	8.143713	56.107338	7.303758	21.945055	9.919154	5.9825706	26.809454	-2.1154351	160000	1.0251999e-08	22.597342	-9.536745e-10	-0.95926285	29113.672	9.0	344.22910594940186
40	18.854733	7.110587	41.265488	5.6173253	21.374332	10.076282	6.1988544	29.779709	-3.147167	164000	-1.0967255e-08	15.966459	4.7683724e-10	-1.3108072	29113.672	9.0	350.27761578559875
41	19.930548	9.221636	65.895256	6.9838376	22.525423	9.682745	5.9201818	27.190187	-5.295837	168000	-7.7486035e-09	28.23607	-1.907349e-09	-2.7675476	29113.672	9.0	355.2899613380432
42	20.490984	8.59832	73.130226	6.9294915	22.681818	10.336203	6.4564214	29.882526	-4.3514204	172000	4.2915342e-09	26.26706	0.0	-1.297657	29113.672	9.0	360.3238363265991
43	18.768467	6.8425145	39.713413	6.1144495	21.116402	10.5386	6.27427	28.384449	-2.8037808	176000	-9.059906e-09	16.287811	-9.536745e-10	-1.918498	29113.672	9.0	364.93456053733826
44	19.518818	6.438304	49.198677	7.3270493	21.906593	9.636715	5.560016	24.173437	-3.905934	180000	5.00679e-09	14.797054	4.7683724e-10	-0.7403536	29113.672	9.0	369.5614185333252
45	19.542196	8.989854	64.355576	6.828015	21.668478	10.056808	5.7887263	28.867594	-6.5622497	184000	1.6689301e-09	26.534004	-4.7683724e-10	-3.2107944	29113.672	9.0	374.1409692764282
46	19.178848	7.379607	45.623127	6.7220006	22.47191	9.751164	6.43234	32.039955	-5.2808957	188000	8.046627e-09	17.703745	4.7683724e-10	-1.3755951	29113.672	9.0	378.82682490348816
47	18.837923	7.9855847	64.45921	7.4443283	22.398876	9.419297	6.0029035	25.821476	-5.8765345	192000	-5.543232e-09	20.376095	4.7683724e-10	-1.1220989	29113.672	9.0	383.47964811325073
48	19.245876	8.679885	64.86244	7.547472	22.211111	9.723827	6.460491	33.35657	-5.8221555	196000	-3.0994416e-09	25.64017	-9.536745e-10	-0.96803665	29113.672	9.0	387.9739429950714
49	18.855341	7.974169	44.49757	6.734406	21.430107	10.009113	6.334645	29.855331	-1.8347248	200000	-1.1205673e-08	19.779984	7.152554e-10	-1.0610886	29113.672	9.0	392.4198772907257
