Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
11	-569.2578	114.786804	-428.5917	-736.0037	1000.0	-51.797417	1.665982	-9.864527	-52.173798	48000	3.1664968e-08	564.4184	-0.0629339	-25.174889	0.008802379	0.0	57.53776979446411
12	-602.9603	99.06447	-461.63272	-696.61884	1000.0	-50.165977	5.745806	19.986742	-52.076187	52000	0.0	585.7319	-0.06169098	-38.95517	0.008696133	0.0	63.060585737228394
13	-312.7611	42.06704	-260.703	-372.30878	1000.0	-50.88558	4.5975695	4.8134294	-53.02096	56000	2.9802322e-08	1125.8809	-0.057025306	-608.4537	0.00883152	0.0	66.91879224777222
14	-404.4209	123.38819	-243.98795	-590.48926	1000.0	-28.130312	10.57422	18.765804	-51.322628	60000	7.450581e-09	576.44604	-0.056329135	-123.434906	0.008759002	0.0	71.61449384689331
15	-511.2927	55.546936	-444.86575	-596.24066	1000.0	-37.384937	9.12732	16.697618	-51.34541	64000	-2.0489097e-08	427.30508	-0.059529975	-126.23485	0.008924506	0.0	76.374915599823
16	-489.3119	80.9442	-390.86203	-574.38776	1000.0	-42.51646	5.9862847	-3.012241	-51.61029	68000	-2.0489097e-08	625.5915	-0.06019911	-60.740112	0.008705899	0.0	88.48484396934509
17	-509.63663	128.47322	-348.07193	-689.4699	1000.0	-43.720444	7.569928	20.094366	-52.070026	72000	7.450581e-09	696.41394	-0.056740038	-46.133057	0.008685365	0.0	93.21354389190674
18	-500.66724	26.868319	-471.13898	-531.9316	1000.0	-44.13617	8.937988	24.528502	-52.845863	76000	-8.381903e-09	598.2654	-0.058396596	-62.928844	0.008768728	0.0	97.47725367546082
19	-499.6429	93.78723	-344.35278	-581.7893	1000.0	-42.31896	9.552323	18.50111	-53.187634	80000	1.8626451e-08	690.6261	-0.059334446	-93.30722	0.008790601	0.0	101.96214389801025
20	-492.93103	128.87616	-391.13953	-708.9613	1000.0	-46.66078	6.51273	7.0343537	-53.724815	84000	7.450581e-09	458.09946	-0.060177427	-74.55511	0.00889519	0.0	117.2490541934967
21	-555.27313	126.54603	-343.2028	-664.56244	1000.0	-37.632477	8.326888	-3.5915465	-53.916275	88000	-1.4901161e-08	774.80743	-0.06039278	-233.90198	0.008775353	0.0	124.10525369644165
22	-441.9531	144.04823	-277.40823	-672.9066	1000.0	-43.25003	10.77542	33.64857	-55.48831	92000	-7.450581e-09	416.81546	-0.058836903	-91.18672	0.008823264	0.0	131.68992829322815
23	-439.16745	152.45938	-274.56427	-602.1091	1000.0	-35.054493	11.768182	26.927269	-54.68174	96000	2.6077032e-08	620.8539	-0.056807786	-214.36945	0.008767428	0.0	135.88345336914062
24	-347.79602	62.543537	-257.57193	-422.5871	1000.0	-34.403038	10.486785	7.6587768	-55.075275	100000	2.2351742e-08	602.99036	-0.057784602	-82.22161	0.008719097	0.0	142.42118644714355
25	-401.8966	112.82362	-247.68169	-565.40125	1000.0	-33.42939	11.5399275	40.008244	-54.896362	104000	2.4214387e-08	503.45798	-0.057968527	-67.96522	0.008812332	0.0	148.0621132850647
26	-522.6186	68.98211	-417.71298	-609.8443	1000.0	-38.070896	9.950175	4.3238564	-54.881924	108000	3.7252903e-09	643.18335	-0.059876483	-153.80115	0.0087121725	0.0	156.50155806541443
27	-444.70944	141.39175	-287.2127	-658.63434	1000.0	-46.218178	7.5442877	-7.100938	-55.89702	112000	-3.7252903e-09	838.72046	-0.059962336	-134.99847	0.0087972805	0.0	165.57041096687317
28	-426.06924	103.94202	-257.42615	-523.0726	1000.0	-39.877728	10.240012	12.254628	-55.95623	116000	2.2351742e-08	342.97736	-0.05973045	-52.20874	0.008728534	0.0	169.28025317192078
29	-328.35718	84.828316	-234.56084	-461.4308	1000.0	-34.773838	9.414829	0.3498844	-55.640545	120000	7.450581e-09	489.5083	-0.05740384	-76.435455	0.008710409	0.0	176.29437804222107
30	-456.07764	79.534164	-348.9264	-571.2552	1000.0	-33.902477	10.375119	18.511925	-55.233524	124000	7.450581e-09	405.96448	-0.06012455	-79.688	0.008862296	0.0	183.50197434425354
31	-280.2378	52.464718	-228.04735	-365.99316	1000.0	-33.642624	9.162067	12.437284	-56.03687	128000	-3.7252903e-09	415.24945	-0.057437193	-96.934456	0.008774775	0.0	192.85288333892822
32	-421.1529	61.57531	-345.41165	-512.4602	1000.0	-26.92406	8.883961	11.816748	-54.49075	132000	2.9802322e-08	626.04095	-0.057296112	-248.67384	0.008767781	0.0	197.53274750709534
33	-380.80212	107.63206	-217.57892	-503.41507	1000.0	-39.273563	7.34197	-12.528188	-55.588524	136000	0.0	553.2422	-0.056238294	-84.361755	0.008754946	0.0	202.22496104240417
34	-597.70483	138.4196	-368.50983	-707.9591	1000.0	-38.481014	11.662702	4.33185	-56.090153	140000	-3.7252903e-09	895.3828	-0.057717185	-309.94116	0.0090098	0.0	206.881502866745
35	-357.96014	76.231476	-259.25003	-471.30954	1000.0	-50.367928	7.9142165	-2.843136	-59.418682	144000	-7.450581e-09	799.59845	-0.05939359	-381.96582	0.008733496	0.0	211.4330496788025
36	-395.25568	104.33694	-246.49857	-514.6339	1000.0	-31.585503	8.295075	-5.0411925	-56.51817	148000	2.9802322e-08	460.30154	-0.060579717	-102.57031	0.008703234	0.0	217.0491259098053
37	-417.52667	46.857655	-346.2853	-477.02255	1000.0	-38.6914	8.752965	5.8832827	-57.14469	152000	7.450581e-09	369.5345	-0.06084073	-36.230232	0.008863861	0.0	227.0602171421051
38	-319.78143	71.636696	-198.44168	-384.4888	1000.0	-35.699413	7.534784	5.732154	-56.574333	156000	-2.6077032e-08	358.42877	-0.06107381	-81.78731	0.008880058	0.0	231.37356972694397
39	-395.5195	72.47666	-306.45242	-483.53735	1000.0	-33.715946	6.920947	-2.2028067	-51.772266	160000	-2.2351742e-08	294.4485	-0.05906664	-44.14942	0.008813342	0.0	234.93961477279663
40	-442.29382	77.02403	-337.69788	-523.82336	1000.0	-34.326622	9.827144	1.7434298	-53.368885	164000	-1.7695129e-08	356.1644	-0.06308974	-52.0233	0.008993432	0.0	246.57416558265686
41	-328.88217	104.31128	-212.07889	-495.19592	1000.0	-32.562252	11.175153	35.302757	-55.83541	168000	2.6077032e-08	500.6245	-0.057742056	-154.28366	0.008820682	0.0	252.87498211860657
42	-365.9884	114.68276	-274.49216	-556.8419	1000.0	-26.25209	8.70346	3.7237127	-55.583096	172000	3.7252903e-09	485.46448	-0.05970116	-103.970245	0.008764973	0.0	257.392196893692
43	-345.70923	57.107567	-248.01921	-388.16168	1000.0	-35.491405	8.825144	5.4712796	-55.25016	176000	-9.313226e-09	376.25952	-0.059747048	-73.99314	0.008805555	0.0	261.60138988494873
44	-336.43735	64.57964	-231.291	-390.8496	1000.0	-27.131628	11.158938	15.698257	-54.617954	180000	0.0	558.1156	-0.05995824	-84.080246	0.008809239	0.0	266.6252419948578
45	-357.91205	117.65003	-225.77583	-546.9165	1000.0	-28.467747	10.787246	38.23084	-52.541416	184000	-1.4901161e-08	510.01132	-0.05980669	-195.98999	0.008783198	0.0	272.43253779411316
46	-307.574	104.45783	-190.11606	-474.4137	1000.0	-29.642265	9.609998	21.406784	-55.99088	188000	-3.3527613e-08	387.9469	-0.05984802	-56.65363	0.008835401	0.0	278.0430340766907
47	-318.99222	55.608192	-258.95407	-387.7153	1000.0	-26.172758	9.953007	24.544224	-54.914642	192000	-1.3038516e-08	483.63696	-0.059194185	-56.37199	0.008835998	0.0	282.93787360191345
48	-264.5688	86.46632	-136.5347	-361.54105	1000.0	-28.632622	9.4502	8.270084	-52.299652	196000	-1.1175871e-08	349.62006	-0.06229517	-69.143196	0.008754512	0.0	288.237078666687
49	-297.93933	83.11666	-183.98183	-418.75665	1000.0	-24.608583	7.612666	2.933391	-50.94095	200000	2.2351742e-08	286.99988	-0.05929556	-57.0612	0.008795362	0.0	294.25721621513367
