Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
40	-555.4087	71.921974	-433.39407	-616.5606	1000.0	-53.35289	8.906715	-14.631158	-69.367355	164000	-1.3038516e-08	380.06906	-0.057666294	-58.34922	0.009104416	0.0	960.0299580097198
41	-559.8961	54.331013	-489.5326	-640.9506	1000.0	-45.161613	11.031907	-10.525868	-68.68531	168000	-3.7252903e-09	305.38135	-0.05889551	-56.8863	0.009160396	0.0	977.458616733551
42	-453.96204	62.061054	-387.3941	-521.16437	1000.0	-53.858173	8.237835	-15.091744	-69.665375	172000	2.6077032e-08	474.13763	-0.05808042	-233.58054	0.009151495	0.0	1004.6900191307068
43	-456.15393	67.47102	-343.16357	-521.4353	1000.0	-37.528717	5.0099998	-0.3380183	-65.42424	176000	2.9802322e-08	269.08624	-0.060749494	-55.25059	0.009078127	0.0	1032.1580533981323
44	-541.34326	90.416115	-398.0908	-645.6685	1000.0	-38.620975	8.302761	5.447151	-66.449554	180000	4.284084e-08	502.8922	-0.05680319	-179.43066	0.009207217	0.0	1058.7284038066864
45	-562.67114	61.844646	-484.78442	-643.29816	1000.0	-47.803867	6.9198375	25.434927	-69.38139	184000	-1.8626451e-08	352.19757	-0.054384623	-54.82576	0.009104769	0.0	1080.7521362304688
46	-543.98267	93.49186	-451.09445	-685.46735	1000.0	-50.837524	8.349408	-3.4650939	-69.72317	188000	1.4901161e-08	353.33514	-0.06136834	-44.4118	0.009216024	0.0	1107.5972192287445
47	-533.0817	110.28132	-392.7502	-650.8177	1000.0	-49.598564	7.1886764	29.403698	-69.903	192000	7.450581e-09	413.84015	-0.061674625	-59.69583	0.009152249	0.0	1131.4260115623474
48	-554.9492	27.75994	-523.24286	-599.57874	1000.0	-47.964943	8.049638	-8.137833	-69.13191	196000	-5.5879354e-08	403.37976	-0.058001947	-50.71391	0.009096235	0.0	1152.1137945652008
49	-434.86774	69.52979	-326.79657	-497.91916	1000.0	-48.720592	8.108094	-11.099799	-68.97698	200000	-7.450581e-09	277.29813	-0.05853011	-125.5197	0.009075046	0.0	1179.310003042221
